OBSID,RA,DEC
0677700133,348.681041666667,-53.9163333333333
0140950701,102.556958333333,60.8191944444445
0305540901,246.81875,-24.6683888888889
0120300301,84.77825,-64.1046944444444
0747410152,20.87325,0.358333333333333
0803620201,155.953166666667,0.616888888888889
0153030201,29.0669583333333,5.63508333333333
0305360301,215.967875,38.5107222222222
0801010301,46.0499583333333,-7.58005555555556
0301170201,12.9859583333333,-72.0481111111111
0694770201,120.330541666667,-80.9473888888889
0200810801,67.926375,18.1403888888889
0202130301,33.641625,-73.9502222222222
0158160601,249.871333333333,-41.9055833333333
0400070201,115.623416666667,49.8369722222222
0112972101,266.43475,-29.03125
0722570301,172.205375,17.0436666666667
0673000147,334.713791666667,-0.354305555555556
0502430301,352.230541666667,14.8891666666667
0112681001,36.3553333333333,-4.51866666666667
0824150601,263.007125,-33.8592777777778
0200530401,164.1155,7.04258333333333
0201390201,106.1315,-11.61125
0606370601,23.1812083333333,30.5251666666667
0113890601,119.636541666667,-60.8820833333333
0804300401,258.426916666667,-40.1670555555556
0780451201,36.6084583333333,-5.18897222222222
0653860101,225.533208333333,-42.1186388888889
0603190301,260.049833333333,57.8866944444444
0203540501,69.9165833333333,25.6740277777778
0305360501,193.322333333333,31.1260277777778
0670130201,340.639333333333,29.7446666666667
0677670134,33.1599166666667,-6.16522222222222
0604300801,266.3995,-28.9826666666667
0770380301,271.05675,-34.3734444444444
0747440135,27.3270833333333,-0.35775
0401870201,68.4342083333333,17.8435833333333
0305480101,112.978291666667,21.9043888888889
0761970101,10.8797083333333,41.3418888888889
0503230101,204.22525,-30.0384166666667
0720110901,214.508916666667,25.1078333333333
0147800201,54.6477083333333,9.98686111111111
0690680101,201.304375,-11.1894722222222
0690750901,80.5870833333333,-69.5979166666667
0651770101,36.9194166666667,-3.31525
0401960101,259.573625,-38.537
0762960201,173.341583333333,55.0992777777778
0692933601,213.443791666667,71.2778888888889
0677600139,38.2966666666667,-5.80213888888889
0765001101,24.2887916666667,-9.18897222222222
0601780501,176.125125,36.8573333333333
0655340131,136.1089630127,-1.839361071587
0304160301,30.0372916666667,31.4466388888889
0147511101,163.334333333333,57.514
0113891201,119.562416666667,-60.8440277777778
0205570101,54.8468333333333,10.1226388888889
0655340159,135.412375,-1.93802777777778
0205090201,63.9887916666667,-55.5945277777778
0677810134,349.365333333333,-53.8831111111111
0554440101,258.848375,-33.5723055555556
0412180101,350.808125,58.8571666666667
0654110101,245.66,-49.8256111111111
0601670101,19.904,3.42091666666667
0701200101,94.2984166666667,9.11647222222222
0153150101,86.5159166666667,-0.145722222222222
0724440801,215.627208333333,1.70177777777778
0781690101,314.549625,43.91975
0604960701,53.1221666666667,-27.8392222222222
0784770101,318.75,54.8152222222222
0671430101,25.7358333333333,13.6620833333333
0783880701,228.516916666667,52.8043611111111
0650560601,10.720625,41.2598888888889
0122340501,273.506083333333,-17.1301944444444
0153950601,166.153291666667,38.1603333333333
0602390101,119.633625,37.7605555555556
0500500901,318.740333333333,6.10925
0679380101,85.291125,-69.0105277777778
0147760101,150.504625,55.7281666666667
0111550101,189.198666666667,62.1879444444444
0800710101,251.182458333333,57.6091388888889
0203610201,17.7759583333333,33.1393055555556
0152680301,68.7584583333333,24.4665833333333
0144920101,129.14875,-13.046
0748391101,188.009291666667,-10.9079444444444
0743510201,106.042416666667,20.5448055555556
0720251301,349.005125,-20.4395555555556
0741581201,167.69075,28.7348333333333
0690090101,226.285708333333,3.41477777777778
0747440139,27.327375,-0.107
0672080101,174.28175,-69.6998611111111
0205390101,344.379166666667,-36.9240555555556
0602020101,253.762458333333,-41.175
0830190901,188.392458333333,-10.1740555555556
0206060101,358.805416666667,5.93175
0405950401,76.1777083333333,-19.6325277777778
0207130201,151.147416666667,41.1825
0406422001,260.039,58.8106666666667
0306090201,311.062666666667,-10.7430833333333
0821280101,311.413875,50.6741111111111
0201900101,0.937416666666667,2.07866666666598
0764800801,260.001333333333,57.924
0820970501,145.891625,33.4216111111111
0082540501,312.608125,30.7341666666667
0720690101,246.387375,-23.4928055555556
0827220901,53.3585,-27.9878055555556
0803050101,100.06325,-51.2479444444444
0670350401,244.316083333333,34.9262777777778
0402040101,260.243791666667,-37.41525
0503601301,155.514041666667,38.5400277777778
0790790201,114.091166666667,-69.5764166666667
0550960301,172.950583333333,31.2616944444444
0148000401,66.507625,-57.2291666666667
0203270101,145.447583333333,38.8840555555556
0555020201,179.928208333333,-20.0184166666667
0602340201,138.015583333333,0.511777777777778
0205370101,165.930625,35.9125555555556
0136540401,166.11175,38.2374722222222
0764400601,306.586791666667,7.25663888888889
0127720501,285.268166666667,-21.9813333333333
0140960101,211.738625,28.4799166666667
0765020601,203.417625,-23.2566111111111
0404430201,115.488666666667,-27.1356388888889
0090070101,26.5162916666667,-39.3754722222222
0827010101,64.3757083333333,-11.9173611111111
0721900501,20.6003333333333,0.992027777777778
0110660901,254.945291666667,59.6742777777778
0403280201,246.561416666667,-49.1476388888889
0112840101,189.434208333333,11.7891111111111
0782960601,92.6427916666667,17.44
0675440201,158.670583333333,39.6138055555556
0604230101,90.8977916666667,27.6742222222222
0401210601,166.740583333333,72.5944722222222
0110660101,43.9980416666667,19.4963055555556
0720250901,256.620833333333,-1.56677777777778
0204310101,328.779125,-9.39144444444444
0762240201,187.654208333333,41.6150833333333
0126700801,187.279875,2.02416666666667
0112450301,102.021583333333,-44.3438055555556
0723780601,30.0443333333333,-24.8972222222222
0677580132,37.3340416666667,-4.50033333333333
0655340156,136.124041666667,-3.65380555555556
0651281101,295.292708333333,-15.3868611111111
0691950101,157.514916666667,-35.2971944444444
0653950201,82.844625,10.5061111111111
0402750201,7.609875,26.3171666666667
0092800101,127.907416666667,52.78125
0604010301,89.90075,-52.8478055555556
0146420101,264.065333333333,-44.7185555555556
0105460201,288.62425,24.9211944444444
0653680601,243.078333333333,52.6782777777778
0112670201,122.371666666667,-47.3103611111111
0202140301,350.555625,19.7241666666665
0671540401,146.523625,9.89308333333333
0556210301,248.558625,33.1903888888889
0105262201,67.5415833333333,-61.3228888888889
0690370201,281.199333333333,37.5764166666667
0042340701,79.180375,-54.4823611111111
0148590501,85.6758333333333,60.8833888888889
0134531501,119.570291666667,-60.7332777777778
0604030101,256.543541666667,-43.012
0117900901,117.180625,-67.7527777777778
0742830152,14.3262916666667,0.391555555555556
0824450401,345.495208333333,-39.5863055555556
0502090501,77.67,16.52025
0200810601,67.926375,18.1404166666667
0763230201,30.6944166666667,49.4253888888889
0124712101,194.370625,28.1735
0099030101,169.321666666667,17.9912777777778
0747420150,23.3731666666667,0.358
0677590140,38.6244583333333,-5.13369444444445
0112231601,63.1655416666667,10.2413611111111
0679180601,30.0605,-24.913
0401880801,316.758833333333,38.7286388888889
0017740201,281.129208333333,0.950305555555556
0744981101,300.2025,22.688
0827220101,53.04725,-27.36925
0201900601,32.8903333333333,-40.2973888888889
0653681001,343.091875,-8.72708333333333
0200480401,37.7615,-1.02688888888889
0784240201,92.9882083333333,6.80647222222222
0810230101,47.7514166666667,9.80613888888889
0148500501,5.85925,55.7874444444444
0550350101,23.6072916666667,-42.9822222222222
0694651001,167.16925,34.0689444444444
0400070401,115.648125,49.7821666666667
0655340161,136.108875,-1.83927777777778
0510781301,79.148875,46.0205555555556
0827231301,54.211875,-27.498
0763700401,267.682166666667,-40.3417222222222
0101040501,290.351666666667,-58.6857222222222
0134722101,79.1938333333333,45.9754166666667
0145480101,213.691625,-0.372472222222222
0721400201,99.8447916666667,10.11
0300910701,267.179916666667,68.6764722222222
0037980401,36.6893333333333,-3.85005555555556
0212480401,83.7015833333333,-5.58563888888889
0763120401,11.2499583333333,41.797
0127920901,214.308,52.3722777777778
0744414101,276.375791666667,30.4301666666667
0721900401,186.128166666667,55.8955555555556
0821040201,180.070541666667,56.2793055555556
0743660501,107.318875,-10.3226944444444
0827211701,52.9977916666667,-28.5132222222222
0801990301,71.7765833333333,-69.288
0822530301,140.324083333333,28.88475
0762470201,336.748166666667,17.1087222222222
0112460101,95.7012083333333,-0.369444444444444
0201040101,156.1465,47.18125
0770580801,13.7152083333333,-73.6662777777778
0206990101,267.711166666667,-31.3003888888889
0725310146,136.842833333333,0.688583333333333
0502060301,217.623083333333,-0.965694444444444
0782040901,231.29475,36.0431666666667
0148870501,84.355125,-70.553
0820460301,289.133875,-25.6220277777778
0100240301,78.7875416666667,47.1945277777778
0108060501,53.0917083333333,-27.7980833333333
0551920101,333.48475,12.7144722222222
0652010301,315.517916666667,-24.5144722222222
0742110101,206.956583333333,-62.2642777777778
0200730601,32.702125,-0.324944444444444
0127720401,81.286125,-70.2641944444444
0139760101,64.9584583333333,55.9776388888889
0405100101,114.452916666667,-30.6341666666667
0725290153,136.133083333333,-0.7465
0800732901,12.58175,39.8145555555556
0606321601,180.787833333333,44.5032222222222
0160560101,161.240208333333,-59.7090277777778
0747430134,25.076375,-0.35875
0411081601,166.111,38.1833611111111
0650221101,125.46725,-42.98125
0301460101,257.815333333333,59.0418055555556
0111550401,189.228,62.1964444444444
0084230301,22.9974166666667,-13.6312777777778
0801271101,107.14725,-36.2463055555556
0142630301,238.675833333333,-25.2706944444444
0105460501,237.072958333333,-45.5050555555556
0204250101,243.779208333333,-60.9353055555556
0741450101,21.4190416666667,-73.2992777777778
0770580401,194.027833333333,56.8510277777778
0302610601,36.3186666666667,-29.4928888888889
0652310701,194.353291666667,27.4691944444444
0782960101,97.875125,6.76858333333333
0129340601,81.22225,-69.60575
0021740101,144.966083333333,35.9284166666667
0604873433,351.896666666667,-53.8763055555556
0701981501,276.110625,-24.8485
0743050301,13.4204166666667,12.6803888888889
0311590401,213.196291666667,-40.3331666666667
0783270101,1.52066666666667,16.1476666666667
0037981701,36.145125,-2.81386111111111
0200020301,332.789375,-17.0738611111111
0103461136,357.464208333333,-34.4
0202611401,219.881833333333,-60.8085833333333
0302353301,149.615,1.69841666666667
0762630101,217.613083333333,13.68
0747390144,16.8264583333333,0.140444444444444
0655381701,316.960791666667,3.85619444444444
0725310148,136.630833333333,1.14083333333333
0740020101,38.1244166666667,61.4688333333333
0500540101,269.647125,-33.7834722222222
0089960301,214.5,25.1081388888889
0112971001,266.682916666667,-29.2413888888889
0803080301,265.126416666667,9.97958333333333
0553911401,33.6415833333333,-4.48475
0400140301,110.101208333333,-31.4587222222222
0740290301,160.074208333333,-65.1267777777778
0800731201,10.091375,42.3528611111111
0691980301,120.700958333333,-56.2878611111111
0129342001,81.31375,-69.6371944444444
0303550301,127.308625,50.0863611111111
0123710101,113.667208333333,31.8418333333333
0202100201,261.193666666667,66.6385
0803360101,132.844541666667,31.8430833333333
0693380301,173.137166666667,27.6841388888889
0743910301,75.2455833333333,-70.7206388888889
0671640701,188.863291666667,21.3146111111111
0801780401,125.157458333333,-28.1076944444444
0021540101,226.61425,1.63191666666667
0205360101,185.485,4.44763888888889
0148300101,84.3630416666667,-2.54127777777778
0655343838,34.3252916666667,-6.81294444444444
0037980901,36.5223333333333,-3.51697222222222
0406541001,129.788291666667,57.8764166666667
0412591201,83.6149583333333,22.03775
0694641401,267.00475,-28.3343055555556
0151240401,256.651208333333,23.9449722222222
0655340151,135.766041666667,-5.36838888888889
0300960634,204.643208333333,-9.67066666666667
0401060201,133.693791666667,20.1356388888889
0505381501,350.54025,-55.38975
0553910201,36.3111666666667,-3.14811111111111
0605852201,64.5968333333333,57.5565
0150280301,49.6630416666667,-66.5997222222222
0670350501,246.866416666667,42.70375
0743660201,298.109875,18.6491666666667
0651640101,177.629375,-62.6343888888889
0744010201,186.444541666667,33.5744722222222
0112930101,136.681958333333,-52.0919166666667
0693221501,314.42125,0.610694444444444
0306680601,162.001541666667,74.3535555555555
0822590901,194.628458333333,21.164
0804271401,213.251625,52.6949722222222
0729560801,187.009708333333,-48.9219166666667
0611183201,83.6520833333333,21.9922777777778
0212090201,217.120458333333,42.6978611111111
0085960101,171.664666666667,-68.6540833333333
0802610301,189.657,-11.9828055555556
0604300901,266.4005,-28.9830833333333
0400800201,195.887125,-24.30575
0720250201,239.607,-14.1946666666667
0122321101,117.1615,-67.7657222222222
0102641101,23.1675833333333,30.4901111111111
0111971301,129.613875,48.6105555555556
0725310160,137.174458333333,0.567694444444444
0093670101,258.5645,-39.4541111111111
0824080401,37.501625,-8.97802777777778
0110950201,20.4892083333333,-28.36625
0670130801,340.634416666667,29.7358333333333
0122901101,95.5639166666667,-52.5734722222222
0012830101,54.587375,-35.4456388888889
0124710601,194.703666666667,27.9528333333333
0555690401,265.666041666667,-23.6518055555556
0164571401,135.51725,-72.6566388888889
0051550101,168.002166666667,-60.61325
0822600101,11.2729583333333,-15.28575
0611182101,83.6153333333333,22.0379444444444
0791580801,15.917625,-72.0383888888889
0801930901,194.304666666667,-4.78013888888889
0109130501,89.5219166666667,-38.3614166666667
0406450201,274.87375,-14.9450833333333
0725300161,136.0885,1.716
0410180401,267.570958333333,-6.73083333333333
0601970101,217.971916666667,13.4978333333333
0302352001,149.849833333333,1.68319444444444
0402330401,246.987,-49.1751111111111
0203050201,155.956,0.617277777777778
0744930401,229.052208333333,6.83933333333333
0652310501,194.358041666667,27.4691388888889
0201950801,163.329166666667,34.1856388888889
0761091001,260.518416666667,-25.0234444444444
0111400101,129.766541666667,65.0449722222222
0304030301,184.61025,29.7835
0603510301,128.362083333333,-46.5544722222222
0067751001,287.796208333333,0.605416666666667
0657802201,149.14675,69.0898611111111
0747420145,23.1226666666667,0.107388888888889
0089940301,84.1091666666667,-6.39563888888889
0307130101,312.718166666667,45.3835277777778
0401390101,192.392958333333,-59.1146388888889
0505210401,96.635,-53.7068055555556
0673350201,70.8655416666667,46.6805833333333
0762801001,277.79725,62.2194166666667
0112440101,287.837916666667,0.564833333333333
0155561101,65.4744166666667,19.5528888888889
0500910101,35.23725,86.32975
0040140401,275.801208333333,-13.7001944444444
0200450401,308.346541666667,41.2993333333333
0679590501,182.505375,-52.4693055555556
0723610201,340.707125,44.7387777777778
0747430143,24.57675,0.141888888888889
0800580101,195.237375,27.0046666666667
0780290501,126.192875,-70.1945833333333
0810230801,205.259875,60.4071388888889
0822591301,279.177416666667,15.0553611111111
0404967701,35.023875,-3.85008333333333
0101440601,66.0331666666667,14.77825
0728970101,117.008916666667,50.2514444444444
0112680101,36.8559166666667,-4.18516666666667
0770581101,155.941875,0.672861111111111
0505382801,353.553791666667,-55.0154722222222
0654480101,278.160333333333,-9.30552777777778
0504101401,176.8225,52.4231111111111
0744100601,347.60525,7.59269444444444
0771000101,214.491208333333,25.1641388888889
0160960201,83.6153333333333,22.0371944444444
0109520401,36.1893333333333,-4.85302777777778
0150790101,169.820208333333,-61.4921666666667
0744412401,123.994791666667,-7.53052777777778
0112951001,254.980875,78.5459444444444
0147671001,138.448708333333,40.9135833333333
0604960901,53.1219583333333,-27.8573055555556
0505980901,40.0760416666667,61.2401111111111
0802080601,237.873458333333,-56.0231666666667
0304201501,343.365666666667,-48.5912777777778
0160960501,83.6105,22.0143888888889
0652401201,352.636916666667,0.162611111111111
0605700201,286.956583333333,6.05641666666667
0201690201,49.36475,-41.1165555555556
0820310201,233.987375,-44.98475
0671871201,197.157291666667,-9.81455555555556
0651620101,226.859375,-62.2774444444444
0672260101,266.202666666667,-32.5256388888889
0761921201,129.996291666667,19.0447777777778
0503480801,302.8465,-45.5780277777778
0761020101,85.63475,-27.1231944444444
0601180201,213.382916666667,79.3750555555555
0201902001,229.086125,0.0705277777777778
0741390401,208.824375,56.1840833333333
0104460801,276.700666666667,-11.8800833333333
0725290155,136.466208333333,-0.866277777777778
0677820134,352.282041666667,-53.50975
0501650201,349.008958333333,-42.5766944444444
0695000401,259.300041666667,-36.6956111111111
0100440101,337.103041666667,-5.29872222222222
0135743001,270.791125,-22.7331944444444
0824730201,89.2260416666667,-33.1856666666667
0112200601,257.405666666667,-44.4569166666667
0827250101,9.7885,-43.5966666666667
0602560301,44.06925,-32.1628611111111
0412982101,16.03725,-72.0120833333333
0651372801,258.353291666667,59.2235
0693180201,168.977666666667,1.46861111111111
0743200101,255.386708333333,-43.1231111111111
0018141101,314.360791666667,30.9828611111111
0504370401,330.652208333333,42.2961666666667
0653870201,188.914416666667,-39.9355555555556
0301500101,65.4765833333333,19.5561666666667
0212480701,217.583708333333,42.0503888888889
0803951001,338.514916666667,0.0178888888888889
0201670201,209.037791666667,5.22708333333333
0201902501,322.503041666667,-50.814
0554500601,90.610625,65.3924166666667
0506531501,85.8168333333333,-68.3631666666667
0503190401,240.202833333333,-30.8709722222222
0110930901,218.871375,48.7701388888889
0092360301,93.848625,-33.3903888888889
0150280701,49.6612916666667,-66.602
0784240101,6.13254166666667,-53.9751666666667
0560590301,148.96925,69.6507777777778
0783880301,60.6310416666667,-15.6841111111111
0671930101,315.581375,45.77625
0101640901,233.736291666667,23.5330555555556
0783940101,245.459625,-22.9125555555556
0651370901,258.742875,60.2522777777778
0720600101,303.649708333333,36.6363611111111
0554560601,353.19875,-54.6349444444444
0800270501,262.720291666667,55.7288055555556
0400200101,211.3185,25.9545833333333
0804560101,151.018125,28.8986944444444
0604420101,336.39975,65.5955555555555
0830480301,127.940833333333,52.7288055555556
0821040101,207.866416666667,46.3835555555556
0404350201,135.104333333333,-45.4394444444444
0651850501,228.744708333333,42.0750555555556
0782400101,245.675625,-49.81975
0743070401,48.813625,-53.7344722222222
0302260201,129.554625,24.8679722222222
0763810101,88.5517916666667,-60.0463055555556
0677580137,38.1705833333333,-4.16713888888889
0102642301,23.4157916666667,30.5362222222222
0604010401,87.90275,-51.9285833333333
0652400501,36.7125833333333,0.605305555555556
0795711401,220.03275,11.8921388888889
0803950501,232.995541666667,36.9731944444444
0550931401,54.263625,-35.2901666666667
0610180101,79.932125,-32.6668333333333
0764700101,317.120958333333,39.1158611111111
0051760101,191.651041666667,2.34030555555556
0670380501,26.0392916666667,-15.9476111111111
0721890201,77.667375,-7.99611111111111
0655380601,38.2317916666667,0.437138888888889
0510610201,166.115791666667,38.1809444444444
0725220201,89.1709166666667,-33.1523333333333
0552211601,121.620166666667,-41.3983888888889
0305800701,184.076833333333,-3.36586111111111
0743950301,146.519708333333,9.89322222222222
0803952201,180.439958333333,1.24175
0729561201,204.280291666667,-29.8962777777778
0606190201,154.948041666667,45.0769166666667
0780450801,36.3070833333333,-5.16025
0781690201,104.8725,-4.06380555555556
0740610201,80.555125,-8.64719444444444
0673000152,334.9625,0.143583333333333
0780950201,213.149916666667,-65.3641944444444
0690750201,82.479875,-69.814
0604920201,249.453666666667,-55.7323888888889
0690580101,252.803875,-59.2103333333333
0802450101,22.3350416666667,-60.6348055555556
0112980101,249.010958333333,66.1944444444444
0694790101,244.823833333333,41.0634166666667
0201730201,276.9025,6.54397222222222
0827040101,260.049958333333,27.6649166666667
0784521201,247.606958333333,39.7675555555556
0747590135,351.694791666667,-52.3703611111111
0111280801,14.222625,-28.3845555555556
0600030701,265.512875,-33.52775
0824390101,291.148333333333,-27.8870833333333
0827201601,52.23,-28.4646666666667
0727960101,146.913416666667,-30.9774722222222
0602390201,32.38325,35.8158888888889
0103861301,339.246833333333,34.4405555555556
0823730101,340.103625,3.37516666666667
0060370901,235.982083333333,54.0120277777778
0795630201,13.5449166666667,-70.6143055555555
0804270801,211.825208333333,52.4627222222222
0550270201,32.38075,35.8126111111111
0300572101,269.594541666667,66.6543888888889
0402850701,197.196416666667,21.48
0677650137,31.6947083333333,-5.46844444444445
0025540301,129.606291666667,25.7278333333333
0671640201,24.841875,39.9611111111111
0111130101,76.4057083333333,-68.0383611111111
0693400101,312.048333333333,29.6343055555556
0506440101,158.672041666667,39.6158055555556
0304010101,122.940416666667,-35.3805
0118300701,117.180666666667,-67.75025
0790381401,238.917333333333,11.2153055555556
0142330501,283.289375,-8.72713888888889
0764191601,264.778125,-28.8323333333333
0311590201,148.497083333333,69.3587222222222
0801990201,74.4052083333333,-67.6239166666667
0679810501,268.622625,-26.3543333333333
0200500201,100.386958333333,-50.9939444444444
0061940101,202.964125,11.3060555555556
0803952901,46.187375,-0.117027777777778
0302352201,149.634,2.433
0670810301,114.451625,-30.6338055555556
0054540101,162.021916666667,-58.5584444444444
0007422301,209.30225,-59.2772222222222
0300571901,269.606833333333,66.6578888888889
0801893301,332.998958333333,18.6807222222222
0555740101,141.225833333333,13.3758333333333
0744411401,55.1022916666667,-53.63375
0743900201,70.1134583333333,-5.52605555555556
0762500301,213.503416666667,52.0995555555556
0111282601,206.144375,0.428333333333333
0793183801,290.585625,-21.1911111111111
0655346836,332.21375,2.05591666666667
0402530201,334.868416666667,72.4589722222222
0501110201,34.1334583333333,-47.8241388888889
0152920101,266.832291666667,-30.0469722222222
0112880501,53.2580833333333,-9.47352777777778
0401270201,234.247458333333,53.5123333333333
0304531701,182.509208333333,-52.4694722222222
0822330101,277.892625,-9.92080555555555
0763300101,214.026458333333,35.3724166666667
0112190601,314.112833333333,-4.64875
0692670301,305.401208333333,31.0770277777778
0305560201,308.011666666667,41.5605833333333
0112880101,172.979666666667,-34.5776388888889
0747430146,25.3270416666667,0.141388888888889
0674600801,266.399791666667,-28.9839722222222
0149780101,29.439125,37.7854166666667
0677810141,351.259333333333,-55.3940833333333
0404967601,33.8575416666667,-4.18283333333333
0674810301,185.906791666667,58.2190555555556
0654470501,224.58025,-31.6415833333333
0677770136,355.429125,-56.0417777777778
0136550501,187.270541666667,2.07913888888889
0126700401,187.18825,2.09583333333333
0655020201,224.867666666667,-60.9079444444444
0505210201,201.727833333333,-27.2046666666667
0111350301,266.433708333333,-29.03225
0303561901,65.4632916666667,-41.3048055555556
0150280601,49.6575833333333,-66.6081666666667
0405510701,267.532666666667,-37.028
0303560601,225.111041666667,-26.4190277777778
0203541301,67.4457083333333,24.6344722222222
0312191701,180.247041666667,6.77766666666667
0201901501,161.134625,-7.04411111111111
0304320801,195.098708333333,28.3733611111111
0301540101,271.691541666667,-24.5639166666667
0502860101,4.67429166666667,16.0863888888889
0037981101,35.642375,-3.15069444444444
0405490201,312.449083333333,29.7236388888889
0655346838,332.7175,1.83725
0212480201,210.87275,54.3776111111111
0550670501,283.177708333333,0.648194444444444
0505380601,353.913625,-56.1385277777778
0744413201,184.043958333333,3.65508333333333
0201901401,149.6005,-11.0868055555556
0652810101,162.344791666667,51.0785
0143630201,219.913916666667,-60.863
0402000701,83.0832083333333,-70.6433888888889
0200080232,168.07025,6.28569444444444
0555780701,53.1319166666667,-27.8550833333333
0823680101,19.8165,-34.2046944444444
0556214101,260.737833333333,59.8455277777778
0086360301,64.6526666666667,28.4357222222222
0106660501,333.907083333333,-17.7490555555556
0781890201,262.996,43.7423333333333
0601870101,255.38575,51.8428888888889
0803990501,49.6502083333333,-66.4789166666667
0823580301,192.26825,-41.2609444444444
0743950701,146.525458333333,9.8945
0202520101,17.9345833333333,39.0902777777778
0501790101,122.516333333333,-49.2336666666667
0203470501,257.981541666667,-39.4940277777778
0691250601,178.829625,-42.4613333333333
0804620101,158.893833333333,5.83825
0112800201,13.7585,-37.6989166666667
0650591801,352.744083333333,71.3744444444444
0693781201,203.968708333333,-34.2678611111111
0151390101,160.328125,6.14344444444444
0085640201,143.946291666667,61.3788611111111
0650591101,159.701833333333,-49.7541944444444
0804271201,214.456166666667,53.62225
0723800901,359.220916666667,-34.7531111111111
0761560701,291.082541666667,42.0442777777778
0129350201,54.1755416666667,0.609194444444444
0102640201,23.6379583333333,30.9795833333333
0740140401,141.116833333333,36.6868611111111
0853980601,297.422583333333,30.1896388888889
0781890901,196.472,-30.5023611111111
0109910101,210.385916666667,-11.1011111111111
0802200701,222.701916666667,5.14066666666667
0801682801,268.343666666667,-29.2351111111111
0821830101,299.143958333333,3.46666666666667
0729560901,114.256666666667,65.5675555555556
0650221001,125.465083333333,-42.9818888888889
0137551401,81.669375,-69.5754166666667
0061740101,176.168958333333,19.7583333333333
0604920101,257.137916666667,-17.4171666666667
0690743701,82.738,-68.7662222222222
0203050101,143.207708333333,47.3944166666667
0728960832,104.509,23.0475555555556
0119700401,79.1989166666667,45.9503888888889
0671860201,291.764458333333,65.5731666666667
0802830101,28.7169166666667,-50.6186666666667
0412380201,6.27745833333333,64.1463888888889
0822041101,123.337458333333,22.6229722222222
0404966601,35.0584166666667,-5.23141666666667
0741033201,247.358791666667,44.5674166666667
0601211401,13.18,-73.1471388888889
0677770138,356.072041666667,-56.4806111111111
0302500101,39.9743333333333,-34.4286111111111
0153100101,73.1055833333333,-29.86975
0147420201,253.229125,2.42313888888889
0700580401,14.3454166666667,-72.4357777777778
0201690301,185.638666666667,29.8662222222222
0145190101,228.931083333333,56.3446944444444
0781590201,120.260458333333,36.0463333333333
0110870101,75.2859583333334,-24.4448333333333
0744490601,339.217541666667,-12.562
0502950201,9.08841666666667,85.2308888888889
0110980101,170.067208333333,13.6168888888889
0691580101,315.034041666667,52.4378055555555
0600830301,281.707583333333,45.7227222222222
0744412601,124.717791666667,-7.51913888888889
0760740101,137.174,28.9034444444444
0720340101,32.99975,-71.4598611111111
0203361601,149.85475,2.73791666666667
0672670401,64.6022500000004,57.5583611111111
0099760201,269.306041666667,-21.6589444444444
0312190401,43.823125,-0.201111111111111
0301450401,13.6924583333333,25.4441944444444
0744930101,68.2742916666667,-13.0449444444444
0810220401,179.397416666667,-79.3353333333333
0560180701,117.114125,-67.7240277777778
0037980201,36.0232916666667,-3.85002777777778
0606321301,180.7855,44.5026944444444
0801400301,4.651875,44.0126944444444
0782070101,297.61325,32.9306111111111
0126700601,187.279916666667,2.02433333333333
0405750201,271.416166666667,-21.3191944444444
0845000901,166.123791666667,38.1808611111111
0164560201,86.5672083333333,-0.12725
0650380801,17.508625,32.1988055555556
0501210201,114.933125,-31.7464444444445
0785120501,72.1471666666667,16.3669444444444
0121500201,78.9652916666667,45.9472222222222
0002940701,121.033208333333,5.08647222222222
0112522701,186.439125,33.5739722222222
0747420138,23.8728333333333,-0.142305555555556
0148850201,74.7145416666667,51.7679444444444
0604310301,182.012833333333,-27.5469166666667
0803951801,145.51725,4.35186111111111
0694770301,181.792958333333,-32.48525
0821871301,200.934708333333,31.5374722222222
0304160201,17.7164583333333,33.1685555555556
0747190331,30.6785416666667,-4.55269444444444
0552790101,273.37925,-17.8089444444444
0800960301,182.519958333333,-52.4684166666667
0028740101,3.67383333333333,-39.1870833333333
0744390301,327.731625,-7.58297222222222
0650382901,237.996958333333,-2.15469444444444
0112780201,14.8619583333333,-71.6259722222222
0406960101,298.046583333333,29.45225
0401790401,129.634583333333,-35.9638055555556
0406421601,260.034083333333,58.8084444444444
0744640101,304.073541666667,37.1837777777778
0109080201,198.072125,35.2270833333333
0721220301,255.878291666667,45.7073333333333
0109500101,288.637041666667,24.9316666666667
0700381101,82.6230833333333,-66.8875555555556
0101640201,29.9364166666667,0.412888888888889
0800761001,117.86175,50.1863888888889
0743950201,146.521291666667,9.89363888888889
0503480501,218.647125,-36.2576111111111
0302480401,208.303041666667,69.3321944444444
0601741001,240.467958333333,-61.1757222222222
0803380401,40.615875,-50.7759444444444
0790380601,238.913083333333,11.2158611111111
0502420101,315.249791666667,50.37775
0747430142,24.326875,0.141805555555556
0400320101,83.0266666666667,-67.64
0203040501,270.588375,-33.0599444444444
0653640601,195.726291666667,-63.80925
0604300701,266.399958333333,-28.9833055555555
0830500101,22.424375,-42.3250833333333
0112230601,243.952666666667,-6.17580555555556
0551022601,161.098791666667,-33.6034722222222
0655570901,238.663583333335,34.0649722222222
0110970301,48.5405,-55.2502777777778
0764190601,265.781083333333,-28.59625
0780090701,14.9471666666667,-72.1550555555556
0745130201,266.32925,-31.4899166666667
0672060101,174.574083333333,-63.3441944444444
0674490701,321.096333333333,-61.3926666666667
0824150701,263.005916666667,-33.859
0742800201,8.96525,61.5088611111111
0747430135,25.3269166666667,-0.359305555555556
